ID	adj.P.Val	P.Value	F	Gene.symbol	Gene.title
7951662	0.9999955	8.99e-01	1.08e-01	CRYAB	crystallin alpha B
8156525	0.9999955	8.99e-01	1.08e-01		
8119336	0.9999955	8.99e-01	1.08e-01		
7938907	0.9999955	8.99e-01	1.08e-01	SLC6A5	solute carrier family 6 member 5
8021603	0.9999955	8.99e-01	1.08e-01	SERPINB13	serpin family B member 13
7954789	0.9999955	8.99e-01	1.08e-01	ALG10B///ALG10	ALG10B, alpha-1,2-glucosyltransferase///ALG10, alpha-1,2-glucosyltransferase
8168062	0.9999955	8.99e-01	1.08e-01	EDA	ectodysplasin A
8051234	0.9999955	8.99e-01	1.08e-01		
7965956	0.9999955	8.99e-01	1.08e-01	NFYB	nuclear transcription factor Y subunit beta
8055350	0.9999955	8.99e-01	1.08e-01	TMEM163	transmembrane protein 163
8065517	0.9999955	8.99e-01	1.08e-01	ZNF337	zinc finger protein 337
8022243	0.9999955	8.99e-01	1.08e-01		
7926368	0.9999955	8.99e-01	1.08e-01	VIM	vimentin
7933192	0.9999955	8.99e-01	1.08e-01	HNRNPA3P1	heterogeneous nuclear ribonucleoprotein A3 pseudogene 1
8149365	0.9999955	8.99e-01	1.08e-01	FAM86JP///FAM86HP///FAM86DP///FAM86B2///FAM86FP///FAM86C2P///FAM86B3P///EEF2KMT///FAM86B1///FAM86C1	family with sequence similarity 86, member A pseudogene///family with sequence similarity 86, member A pseudogene///family with sequence similarity 86, member D, pseudogene///family with sequence similarity 86 member B2///family with sequence similarity 86, member A pseudogene///family with sequence similarity 86, member A pseudogene///family with sequence similarity 86, member A pseudogene///eukaryotic elongation factor 2 lysine methyltransferase///family with sequence similarity 86 member B1///family with sequence similarity 86 member C1
7896744	0.9999955	8.99e-01	1.08e-01	OR4F29///OR4F21///OR4F16///OR4F3	olfactory receptor family 4 subfamily F member 29///olfactory receptor family 4 subfamily F member 21///olfactory receptor family 4 subfamily F member 16///olfactory receptor family 4 subfamily F member 3
7911345	0.9999955	8.99e-01	1.08e-01	OR4F29///OR4F21///OR4F16///OR4F3	olfactory receptor family 4 subfamily F member 29///olfactory receptor family 4 subfamily F member 21///olfactory receptor family 4 subfamily F member 16///olfactory receptor family 4 subfamily F member 3
8110672	0.9999955	8.99e-01	1.08e-01	OR4F29///OR4F21///OR4F16///OR4F3	olfactory receptor family 4 subfamily F member 29///olfactory receptor family 4 subfamily F member 21///olfactory receptor family 4 subfamily F member 16///olfactory receptor family 4 subfamily F member 3
8103859	0.9999955	8.99e-01	1.08e-01	DCTD	dCMP deaminase
7909601	0.9999955	8.99e-01	1.08e-01	SNORA16B	small nucleolar RNA, H/ACA box 16B
8066475	0.9999955	8.99e-01	1.08e-01	KCNS1	potassium voltage-gated channel modifier subfamily S member 1
8095159	0.9999955	8.99e-01	1.08e-01		
8043666	0.9999955	8.99e-01	1.08e-01	CNNM3	cyclin and CBS domain divalent metal cation transport mediator 3
8010915	0.9999955	8.99e-01	1.08e-01	FAM101B	family with sequence similarity 101 member B
8054798	0.9999955	8.99e-01	1.08e-01		
7976578	0.9999955	8.99e-01	1.08e-01	AK7	adenylate kinase 7
8102950	0.9999955	8.99e-01	1.08e-01	INPP4B	inositol polyphosphate-4-phosphatase type II B
8025035	0.9999955	8.99e-01	1.08e-01	ALKBH7	alkB homolog 7
7974687	0.9999955	8.99e-01	1.08e-01		
8169028	0.9999955	8.99e-01	1.08e-01	BEX3	brain expressed X-linked 3
8035714	0.9999955	8.99e-01	1.08e-01	GMIP	GEM interacting protein
8020653	0.9999955	8.99e-01	1.08e-01	CABYR	calcium binding tyrosine phosphorylation regulated
8090420	0.9999955	8.99e-01	1.08e-01	TPRA1	transmembrane protein adipocyte associated 1
8054217	0.9999955	8.99e-01	1.08e-01	TXNDC9	thioredoxin domain containing 9
8033479	0.9999955	8.99e-01	1.08e-01	ELAVL1	ELAV like RNA binding protein 1
7895393	0.9999955	8.99e-01	1.08e-01		
8026989	0.9999955	8.99e-01	1.08e-01		
8114185	0.9999955	8.99e-01	1.07e-01	CDKN2AIPNL	CDKN2A interacting protein N-terminal like
8129377	0.9999955	8.99e-01	1.07e-01		
8152759	0.9999955	8.99e-01	1.07e-01	TATDN1	TatD DNase domain containing 1
8020037	0.9999955	8.99e-01	1.07e-01	MTCL1	microtubule crosslinking factor 1
8062326	0.9999955	8.99e-01	1.07e-01	TGIF2-C20orf24///C20orf24	TGIF2-C20orf24 readthrough///chromosome 20 open reading frame 24
8108847	0.9999955	8.99e-01	1.07e-01	RNF14	ring finger protein 14
7929901	0.9999955	8.99e-01	1.07e-01	C10orf2	chromosome 10 open reading frame 2
8145989	0.9999955	8.99e-01	1.07e-01	HTRA4	HtrA serine peptidase 4
8059996	0.9999955	8.99e-01	1.07e-01	PER2	period circadian clock 2
8149465	0.9999955	8.99e-01	1.07e-01	FGF20	fibroblast growth factor 20
8168546	0.9999955	8.99e-01	1.07e-01	FAM46D	family with sequence similarity 46 member D
8135774	0.9999955	8.99e-01	1.07e-01	PTPRZ1	protein tyrosine phosphatase, receptor type Z1
8021453	0.9999955	8.99e-01	1.07e-01	SEC11C	SEC11 homolog C, signal peptidase complex subunit
8069768	0.9999955	8.99e-01	1.07e-01		
7975598	0.9999955	8.99e-01	1.07e-01	ACOT1	acyl-CoA thioesterase 1
8078772	0.9999955	8.99e-01	1.07e-01	SLC22A14	solute carrier family 22 member 14
7906339	0.9999955	8.99e-01	1.07e-01	CD1A	CD1a molecule
8178193	0.9999955	8.99e-01	1.07e-01	HLA-DRA///HLA-DQA1	major histocompatibility complex, class II, DR alpha///major histocompatibility complex, class II, DQ alpha 1
8128934	0.9999955	8.99e-01	1.07e-01		
7921882	0.9999955	8.99e-01	1.07e-01	OLFML2B	olfactomedin like 2B
8098328	0.9999955	8.99e-01	1.07e-01	GALNT7	polypeptide N-acetylgalactosaminyltransferase 7
7947099	0.9999955	8.99e-01	1.07e-01	CSRP3	cysteine and glycine rich protein 3
7925851	0.9999955	8.99e-01	1.07e-01	WDR37	WD repeat domain 37
7993019	0.9999955	8.99e-01	1.07e-01	NUDT16L1	nudix hydrolase 16 like 1
8071392	0.9999955	8.99e-01	1.07e-01	MED15	mediator complex subunit 15
8017599	0.9999955	9.00e-01	1.07e-01	PECAM1	platelet and endothelial cell adhesion molecule 1
8120428	0.9999955	9.00e-01	1.07e-01	FKBP1A	FK506 binding protein 1A
8146435	0.9999955	9.00e-01	1.07e-01	RGS20	regulator of G-protein signaling 20
7983393	0.9999955	9.00e-01	1.07e-01	SORD	sorbitol dehydrogenase
7973732	0.9999955	9.00e-01	1.07e-01	KHNYN	KH and NYN domain containing
7998886	0.9999955	9.00e-01	1.07e-01	PKMYT1	protein kinase, membrane associated tyrosine/threonine 1
8176478	0.9999955	9.00e-01	1.07e-01		
8036820	0.9999955	9.00e-01	1.07e-01	ZNF780A	zinc finger protein 780A
8009164	0.9999955	9.00e-01	1.07e-01	DCAF7	DDB1 and CUL4 associated factor 7
8145609	0.9999955	9.00e-01	1.07e-01		
7895370	0.9999955	9.00e-01	1.07e-01		
8074170	0.9999955	9.00e-01	1.07e-01	POTEB3///LOC102723502///POTEB///LOC100288966///POTEB2///POTEF///POTEJ///POTEM///POTEE///POTEKP///POTEG///POTEC///POTED///POTEH	POTE ankyrin domain family member B3///POTE ankyrin domain family member B-like///POTE ankyrin domain family member B///POTE ankyrin domain family member D-like///POTE ankyrin domain family member B2///POTE ankyrin domain family member F///POTE ankyrin domain family member J///POTE ankyrin domain family member M///POTE ankyrin domain family member E///POTE ankyrin domain family member K, pseudogene///POTE ankyrin domain family member G///POTE ankyrin domain family member C///POTE ankyrin domain family member D///POTE ankyrin domain family member H
8074204	0.9999955	9.00e-01	1.07e-01	XKR3	XK related 3
8108015	0.9999955	9.00e-01	1.07e-01	HSPA4	heat shock protein family A (Hsp70) member 4
7947947	0.9999955	9.00e-01	1.07e-01	AGBL2	ATP/GTP binding protein like 2
7952750	0.9999955	9.00e-01	1.07e-01		
8114050	0.9999955	9.00e-01	1.07e-01	SEPT8	septin 8
8001800	0.9999955	9.00e-01	1.07e-01	CDH11	cadherin 11
7896213	0.9999955	9.00e-01	1.07e-01		
8117170	0.9999955	9.00e-01	1.06e-01		
7966749	0.9999955	9.00e-01	1.06e-01	TESC	tescalcin
8041888	0.9999955	9.00e-01	1.06e-01	MSH6	mutS homolog 6
8139307	0.9999955	9.00e-01	1.06e-01	MYL7	myosin light chain 7
8132188	0.9999955	9.00e-01	1.06e-01	AVL9	AVL9 cell migration associated
8102877	0.9999955	9.00e-01	1.06e-01	CLGN	calmegin
8142981	0.9999955	9.00e-01	1.06e-01	PODXL	podocalyxin like
8129108	0.9999955	9.00e-01	1.06e-01	ZUFSP	zinc finger with UFM1 specific peptidase domain
8056518	0.9999955	9.00e-01	1.06e-01	SCN7A	sodium voltage-gated channel alpha subunit 7
8033135	0.9999955	9.00e-01	1.06e-01	GTF2F1	general transcription factor IIF subunit 1
7948918	0.9999955	9.00e-01	1.06e-01		
8094911	0.9999955	9.00e-01	1.06e-01	ATP10D	ATPase phospholipid transporting 10D (putative)
7896070	0.9999955	9.00e-01	1.06e-01		
7933731	0.9999955	9.00e-01	1.06e-01		
8140554	0.9999955	9.00e-01	1.06e-01		
7893120	0.9999955	9.00e-01	1.06e-01		
8018823	0.9999955	9.00e-01	1.06e-01	TMC6	transmembrane channel like 6
8025992	0.9999955	9.00e-01	1.06e-01	ZNF788	zinc finger family member 788
8080956	0.9999955	9.00e-01	1.06e-01		
7895885	0.9999955	9.00e-01	1.06e-01		
7993267	0.9999955	9.00e-01	1.06e-01	TNFRSF17	TNF receptor superfamily member 17
8027439	0.9999955	9.00e-01	1.06e-01	ZNF507	zinc finger protein 507
8017437	0.9999955	9.00e-01	1.06e-01	FTSJ3	FtsJ homolog 3
8022249	0.9999955	9.00e-01	1.06e-01		
8076298	0.9999955	9.00e-01	1.06e-01		
8057563	0.9999955	9.00e-01	1.06e-01	ZSWIM2	zinc finger SWIM-type containing 2
8009666	0.9999955	9.00e-01	1.06e-01	RAB37	RAB37, member RAS oncogene family
7977077	0.9999955	9.01e-01	1.06e-01	MARK3	microtubule affinity regulating kinase 3
7981317	0.9999955	9.01e-01	1.06e-01		
8115261	0.9999955	9.01e-01	1.06e-01	CCDC69	coiled-coil domain containing 69
8013486	0.9999955	9.01e-01	1.06e-01	USP22	ubiquitin specific peptidase 22
8170538	0.9999955	9.01e-01	1.06e-01	GABRQ	gamma-aminobutyric acid type A receptor theta subunit
8073129	0.9999955	9.01e-01	1.06e-01	MGAT3	mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase
8136140	0.9999955	9.01e-01	1.06e-01	NRF1	nuclear respiratory factor 1
8146243	0.9999955	9.01e-01	1.06e-01	HOOK3	hook microtubule tethering protein 3
7970569	0.9999955	9.01e-01	1.06e-01	SACS	sacsin molecular chaperone
8066569	0.9999955	9.01e-01	1.06e-01	WFDC11	WAP four-disulfide core domain 11
8048761	0.9999955	9.01e-01	1.06e-01		
8079993	0.9999955	9.01e-01	1.06e-01	CYB561D2	cytochrome b561 family member D2
8003733	0.9999955	9.01e-01	1.06e-01	SGSM2	small G protein signaling modulator 2
7896622	0.9999955	9.01e-01	1.05e-01		
8174132	0.9999955	9.01e-01	1.05e-01		
8136940	0.9999955	9.01e-01	1.05e-01	TCAF2P1///TCAF2	TRPM8 channel associated factor 2 pseudogene 1///TRPM8 channel associated factor 2
8059213	0.9999955	9.01e-01	1.05e-01	RESP18	regulated endocrine specific protein 18
7939825	0.9999955	9.01e-01	1.05e-01	NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3
8036406	0.9999955	9.01e-01	1.05e-01	ZNF571	zinc finger protein 571
8113113	0.9999955	9.01e-01	1.05e-01	KIAA0825	KIAA0825
8167334	0.9999955	9.01e-01	1.05e-01	WAS	Wiskott-Aldrich syndrome
8177717	0.9999955	9.01e-01	1.05e-01	HLA-F///HLA-B	major histocompatibility complex, class I, F///major histocompatibility complex, class I, B
7957958	0.9999955	9.01e-01	1.05e-01		
8124160	0.9999955	9.01e-01	1.05e-01		
7939996	0.9999955	9.01e-01	1.05e-01		
8036813	0.9999955	9.01e-01	1.05e-01	ZNF780B	zinc finger protein 780B
7978911	0.9999955	9.01e-01	1.05e-01	LINC01588	long intergenic non-protein coding RNA 1588
8132417	0.9999955	9.01e-01	1.05e-01	CDK13	cyclin dependent kinase 13
7894643	0.9999955	9.01e-01	1.05e-01		
7893378	0.9999955	9.01e-01	1.05e-01		
8148580	0.9999955	9.01e-01	1.05e-01	C8orf31	chromosome 8 open reading frame 31
8075164	0.9999955	9.01e-01	1.05e-01	CHEK2	checkpoint kinase 2
8171865	0.9999955	9.01e-01	1.05e-01		
8012961	0.9999955	9.01e-01	1.05e-01	NCOR1	nuclear receptor corepressor 1
7959298	0.9999955	9.01e-01	1.05e-01	TMEM120B	transmembrane protein 120B
8169186	0.9999955	9.01e-01	1.05e-01	TBC1D8B	TBC1 domain family member 8B
8153065	0.9999955	9.01e-01	1.05e-01	MIR30B	microRNA 30b
8104139	0.9999955	9.01e-01	1.05e-01	LOC389834	ankyrin repeat domain 57 pseudogene
8090803	0.9999955	9.01e-01	1.05e-01	RAB6B	RAB6B, member RAS oncogene family
8102350	0.9999955	9.01e-01	1.05e-01		
7904478	0.9999955	9.01e-01	1.05e-01	LINC00328	long intergenic non-protein coding RNA 328
8132531	0.9999955	9.01e-01	1.05e-01	SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1	speedy/RINGO cell cycle regulator family member E16///speedy/RINGO cell cycle regulator family member E2B///speedy/RINGO cell cycle regulator family member E6///speedy/RINGO cell cycle regulator family member E8, pseudogene///speedy/RINGO cell cycle regulator family member E2///speedy/RINGO cell cycle regulator family member E3///speedy/RINGO cell cycle regulator family member E7, pseudogene///speedy/RINGO cell cycle regulator family member E1
7898007	0.9999955	9.01e-01	1.05e-01	LOC101930169///PRAMEF15///PRAMEF20///PRAMEF6///PRAMEF11///PRAMEF4///PRAMEF9///PRAMEF5	putative PRAME family member 26///PRAME family member 15///PRAME family member 20///PRAME family member 6///PRAME family member 11///PRAME family member 4///PRAME family member 9///PRAME family member 5
7912575	0.9999955	9.01e-01	1.05e-01	LOC101930169///PRAMEF15///PRAMEF20///PRAMEF6///PRAMEF11///PRAMEF4///PRAMEF9///PRAMEF5	putative PRAME family member 26///PRAME family member 15///PRAME family member 20///PRAME family member 6///PRAME family member 11///PRAME family member 4///PRAME family member 9///PRAME family member 5
7938286	0.9999955	9.01e-01	1.05e-01	RPL27A	ribosomal protein L27a
8010719	0.9999955	9.01e-01	1.05e-01	LRRC45	leucine rich repeat containing 45
8054356	0.9999955	9.01e-01	1.05e-01	MFSD9	major facilitator superfamily domain containing 9
7951679	0.9999955	9.01e-01	1.05e-01	TIMM8B	translocase of inner mitochondrial membrane 8 homolog B
8002333	0.9999955	9.01e-01	1.05e-01	SMG1P3///SMG1P1///SMG1P5///SMG1	SMG1P3, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 3///SMG1P1, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 1///SMG1P5, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 5///SMG1, nonsense mediated mRNA decay associated PI3K related kinase
7895422	0.9999955	9.01e-01	1.05e-01		
7899187	0.9999955	9.01e-01	1.05e-01	HMGN2	high mobility group nucleosomal binding domain 2
7967898	0.9999955	9.01e-01	1.05e-01		
8071516	0.9999955	9.01e-01	1.05e-01	BCRP2///BCR	breakpoint cluster region pseudogene 2///BCR, RhoGEF and GTPase activating protein
7895924	0.9999955	9.01e-01	1.05e-01		
8170068	0.9999955	9.01e-01	1.05e-01	CT45A8///CT45A9///CT45A10///CT45A7///CT45A2///CT45A1///CT45A6///CT45A5///CT45A3///CT45A8	cancer/testis antigen family 45, member A8///cancer/testis antigen family 45, member A9///cancer/testis antigen family 45, member A10///cancer/testis antigen family 45, member A7///cancer/testis antigen family 45, member A2///cancer/testis antigen family 45, member A1///cancer/testis antigen family 45, member A6///cancer/testis antigen family 45, member A5///cancer/testis antigen family 45, member A3///cancer/testis antigen family 45, member A8
7907788	0.9999955	9.02e-01	1.05e-01		
8069808	0.9999955	9.02e-01	1.05e-01	KRTAP27-1	keratin associated protein 27-1
7922324	0.9999955	9.02e-01	1.05e-01		
8156164	0.9999955	9.02e-01	1.05e-01	LOC389765///KIF27	kinesin family member 27 pseudogene///kinesin family member 27
8092224	0.9999955	9.02e-01	1.05e-01		
8171381	0.9999955	9.02e-01	1.05e-01	FANCB	Fanconi anemia complementation group B
8016628	0.9999955	9.02e-01	1.05e-01	PPP1R9B	protein phosphatase 1 regulatory subunit 9B
8028219	0.9999955	9.02e-01	1.04e-01	ZNF420	zinc finger protein 420
8026341	0.9999955	9.02e-01	1.04e-01	TECR	trans-2,3-enoyl-CoA reductase
8180299	0.9999955	9.02e-01	1.04e-01	PSIP1	PC4 and SFRS1 interacting protein 1
8178287	0.9999955	9.02e-01	1.04e-01	OR5V1	olfactory receptor family 5 subfamily V member 1
8035494	0.9999955	9.02e-01	1.04e-01	FKBP8	FK506 binding protein 8
8130394	0.9999955	9.02e-01	1.04e-01	RGS17	regulator of G-protein signaling 17
8119196	0.9999955	9.02e-01	1.04e-01		
8091733	0.9999955	9.02e-01	1.04e-01		
8058914	0.9999955	9.02e-01	1.04e-01	AAMP	angio associated migratory cell protein
8052689	0.9999955	9.02e-01	1.04e-01	SPRED2	sprouty related EVH1 domain containing 2
8147000	0.9999955	9.02e-01	1.04e-01	ZFHX4	zinc finger homeobox 4
8056963	0.9999955	9.02e-01	1.04e-01	LOC100129455	uncharacterized LOC100129455
7915733	0.9999955	9.02e-01	1.04e-01	PRDX1	peroxiredoxin 1
8062689	0.9999955	9.02e-01	1.04e-01		
8075198	0.9999955	9.02e-01	1.04e-01		
8149315	0.9999955	9.02e-01	1.04e-01		
7901712	0.9999955	9.02e-01	1.04e-01		
8116848	0.9999955	9.02e-01	1.04e-01	PAK1IP1	PAK1 interacting protein 1
7895409	0.9999955	9.02e-01	1.04e-01		
7944554	0.9999955	9.02e-01	1.04e-01	TMEM136///TMEM136	transmembrane protein 136///transmembrane protein 136
7937476	0.9999955	9.02e-01	1.04e-01	RPLP2	ribosomal protein lateral stalk subunit P2
7946221	0.9999955	9.02e-01	1.04e-01	TAF10	TATA-box binding protein associated factor 10
8147877	0.9999955	9.02e-01	1.04e-01	TRHR	thyrotropin releasing hormone receptor
8071881	0.9999955	9.02e-01	1.04e-01	SPECC1L-ADORA2A///SPECC1L	SPECC1L-ADORA2A readthrough (NMD candidate)///sperm antigen with calponin homology and coiled-coil domains 1 like
7947784	0.9999955	9.02e-01	1.04e-01	ARFGAP2	ADP ribosylation factor GTPase activating protein 2
8118028	0.9999955	9.02e-01	1.04e-01	VARS2	valyl-tRNA synthetase 2, mitochondrial
8153457	0.9999955	9.02e-01	1.04e-01	EEF1D	eukaryotic translation elongation factor 1 delta
7992414	0.9999955	9.02e-01	1.04e-01	TBL3	transducin beta like 3
8037037	0.9999955	9.02e-01	1.04e-01	ATP5SL	ATP5S like
8107532	0.9999955	9.02e-01	1.04e-01	HSD17B4	hydroxysteroid 17-beta dehydrogenase 4
8023382	0.9999955	9.02e-01	1.04e-01	MBD2	methyl-CpG binding domain protein 2
8145568	0.9999955	9.02e-01	1.04e-01		
7973898	0.9999955	9.02e-01	1.04e-01		
8061426	0.9999955	9.02e-01	1.04e-01		
7918749	0.9999955	9.02e-01	1.04e-01		
8043564	0.9999955	9.02e-01	1.04e-01	FAHD2A	fumarylacetoacetate hydrolase domain containing 2A
7921422	0.9999955	9.02e-01	1.04e-01	OR6K3	olfactory receptor family 6 subfamily K member 3
8000856	0.9999955	9.02e-01	1.04e-01	TBC1D10B	TBC1 domain family member 10B
8000284	0.9999955	9.02e-01	1.04e-01	GGA2	golgi associated, gamma adaptin ear containing, ARF binding protein 2
8117628	0.9999955	9.02e-01	1.04e-01		
8095185	0.9999955	9.02e-01	1.04e-01		
7964677	0.9999955	9.02e-01	1.04e-01	C12orf66	chromosome 12 open reading frame 66
8101648	0.9999955	9.02e-01	1.04e-01	HSD17B11	hydroxysteroid 17-beta dehydrogenase 11
8159283	0.9999955	9.02e-01	1.04e-01	KCNT1	potassium sodium-activated channel subfamily T member 1
8058159	0.9999955	9.02e-01	1.04e-01		
8162479	0.9999955	9.02e-01	1.04e-01	NUTM2B///NUTM2D///NUTM2A///NUTM2G///NUTM2F	NUT family member 2B///NUT family member 2D///NUT family member 2A///NUT family member 2G///NUT family member 2F
7894619	0.9999955	9.02e-01	1.04e-01		
8078759	0.9999955	9.02e-01	1.04e-01	SLC22A13	solute carrier family 22 member 13
8082663	0.9999955	9.02e-01	1.04e-01	NUDT16P1	nudix hydrolase 16 pseudogene 1
7948493	0.9999955	9.02e-01	1.04e-01	SLC15A3	solute carrier family 15 member 3
8172086	0.9999955	9.02e-01	1.04e-01		
8001858	0.9999955	9.02e-01	1.04e-01	TERB1	telomere repeat binding bouquet formation protein 1
7980908	0.9999955	9.02e-01	1.04e-01	FBLN5	fibulin 5
7958128	0.9999955	9.02e-01	1.04e-01		
8036010	0.9999955	9.02e-01	1.04e-01	PEPD	peptidase D
8127997	0.9999955	9.02e-01	1.04e-01		
7944603	0.9999955	9.02e-01	1.04e-01	GRIK4	glutamate ionotropic receptor kainate type subunit 4
7895100	0.9999955	9.02e-01	1.04e-01		
8175589	0.9999955	9.02e-01	1.04e-01		
7893610	0.9999955	9.02e-01	1.04e-01		
8176730	0.9999955	9.03e-01	1.04e-01	RPS4Y2	ribosomal protein S4, Y-linked 2
7896124	0.9999955	9.03e-01	1.04e-01		
8041360	0.9999955	9.03e-01	1.03e-01	TTC27	tetratricopeptide repeat domain 27
8041467	0.9999955	9.03e-01	1.03e-01	VIT	vitrin
7907211	0.9999955	9.03e-01	1.03e-01		
8048175	0.9999955	9.03e-01	1.03e-01	SMARCAL1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a like 1
7980702	0.9999955	9.03e-01	1.03e-01	NRDE2	NRDE-2, necessary for RNA interference, domain containing
8110803	0.9999955	9.03e-01	1.03e-01	CLPTM1L	CLPTM1 like
8013574	0.9999955	9.03e-01	1.03e-01	KRT18P55	keratin 18 pseudogene 55
8156339	0.9999955	9.03e-01	1.03e-01		
8079401	0.9999955	9.03e-01	1.03e-01	CCR5	C-C motif chemokine receptor 5 (gene/pseudogene)
8093298	0.9999955	9.03e-01	1.03e-01	CCR5	C-C motif chemokine receptor 5 (gene/pseudogene)
7949172	0.9999955	9.03e-01	1.03e-01	MAP4K2	mitogen-activated protein kinase kinase kinase kinase 2
8130462	0.9999955	9.03e-01	1.03e-01		
7915345	0.9999955	9.03e-01	1.03e-01	NFYC-AS1	NFYC antisense RNA 1
8036755	0.9999955	9.03e-01	1.03e-01	CLC	Charcot-Leyden crystal galectin
7918753	0.9999955	9.03e-01	1.03e-01		
8072242	0.9999955	9.03e-01	1.03e-01	NF2	neurofibromin 2
8024238	0.9999955	9.03e-01	1.03e-01	CIRBP	cold inducible RNA binding protein
8168900	0.9999955	9.03e-01	1.03e-01	TCP11X2///NXF2B///NXF2///NXF5///NXF2B///NXF2	t-complex 11 family, X-linked 2///nuclear RNA export factor 2B///nuclear RNA export factor 2///nuclear RNA export factor 5///nuclear RNA export factor 2B///nuclear RNA export factor 2
7941927	0.9999955	9.03e-01	1.03e-01	AIP	aryl hydrocarbon receptor interacting protein
8049137	0.9999955	9.03e-01	1.03e-01	ALPI///ALPI	alkaline phosphatase, intestinal///alkaline phosphatase, intestinal
8135594	0.9999955	9.03e-01	1.03e-01	CAV1	caveolin 1
7895953	0.9999955	9.03e-01	1.03e-01		
8133106	0.9999955	9.03e-01	1.03e-01	SNORA22	small nucleolar RNA, H/ACA box 22
7927801	0.9999955	9.03e-01	1.03e-01	ANXA2P3	annexin A2 pseudogene 3
8015357	0.9999955	9.03e-01	1.03e-01	KRT9	keratin 9
7947156	0.9999955	9.03e-01	1.03e-01	MUC15	mucin 15, cell surface associated
8130768	0.9999955	9.03e-01	1.03e-01	RNASET2	ribonuclease T2
7942914	0.9999955	9.03e-01	1.03e-01	EED	embryonic ectoderm development
8023267	0.9999955	9.03e-01	1.03e-01	MYO5B	myosin VB
8035456	0.9999955	9.03e-01	1.03e-01	LRRC25	leucine rich repeat containing 25
7895583	0.9999955	9.03e-01	1.03e-01		
8150559	0.9999955	9.03e-01	1.03e-01	THAP1	THAP domain containing 1
8006298	0.9999955	9.03e-01	1.03e-01	RAB11FIP4	RAB11 family interacting protein 4
8180290	0.9999955	9.03e-01	1.03e-01		
8180291	0.9999955	9.03e-01	1.03e-01	CDK11B	cyclin dependent kinase 11B
7894416	0.9999955	9.03e-01	1.03e-01		
7910099	0.9999955	9.03e-01	1.03e-01	SRP9	signal recognition particle 9
8161568	0.9999955	9.03e-01	1.03e-01		
8139917	0.9999955	9.03e-01	1.03e-01	WBSCR17	Williams-Beuren syndrome chromosome region 17
7930450	0.9999955	9.03e-01	1.03e-01		
7976876	0.9999955	9.03e-01	1.03e-01	DYNC1H1	dynein cytoplasmic 1 heavy chain 1
8107259	0.9999955	9.03e-01	1.03e-01	SLC25A46	solute carrier family 25 member 46
8134745	0.9999955	9.03e-01	1.03e-01	STAG3	stromal antigen 3
7983926	0.9999955	9.03e-01	1.03e-01		
8085797	0.9999955	9.03e-01	1.03e-01	THRB	thyroid hormone receptor beta
7997810	0.9999955	9.03e-01	1.03e-01	CTU2	cytosolic thiouridylase subunit 2
7986446	0.9999955	9.03e-01	1.03e-01	ALDH1A3	aldehyde dehydrogenase 1 family member A3
8127380	0.9999955	9.03e-01	1.03e-01	LGSN	lengsin, lens protein with glutamine synthetase domain
8040163	0.9999955	9.03e-01	1.03e-01	IAH1	isoamyl acetate-hydrolyzing esterase 1 homolog
8078450	0.9999955	9.03e-01	1.03e-01	CRTAP	cartilage associated protein
7896740	0.9999955	9.03e-01	1.03e-01	OR4F17///OR4F5///OR4F4	olfactory receptor family 4 subfamily F member 17///olfactory receptor family 4 subfamily F member 5///olfactory receptor family 4 subfamily F member 4
7991663	0.9999955	9.03e-01	1.03e-01	OR4F17///OR4F5///OR4F4	olfactory receptor family 4 subfamily F member 17///olfactory receptor family 4 subfamily F member 5///olfactory receptor family 4 subfamily F member 4
8023937	0.9999955	9.03e-01	1.03e-01	OR4F17///OR4F5///OR4F4	olfactory receptor family 4 subfamily F member 17///olfactory receptor family 4 subfamily F member 5///olfactory receptor family 4 subfamily F member 4
7917347	0.9999955	9.03e-01	1.03e-01	DDAH1	dimethylarginine dimethylaminohydrolase 1
8031176	0.9999955	9.03e-01	1.03e-01	LENG8	leukocyte receptor cluster member 8
8138310	0.9999955	9.03e-01	1.03e-01	DGKB	diacylglycerol kinase beta
7951565	0.9999955	9.03e-01	1.03e-01	ARHGAP20	Rho GTPase activating protein 20
8063545	0.9999955	9.03e-01	1.03e-01		
7911897	0.9999955	9.03e-01	1.03e-01	C1orf174	chromosome 1 open reading frame 174
8171561	0.9999955	9.03e-01	1.03e-01	SCML2	sex comb on midleg-like 2 (Drosophila)
8061966	0.9999955	9.03e-01	1.03e-01	RALY	RALY heterogeneous nuclear ribonucleoprotein
7924230	0.9999955	9.03e-01	1.03e-01	ABHD17A	abhydrolase domain containing 17A
7927091	0.9999955	9.03e-01	1.02e-01	LINC00999	long intergenic non-protein coding RNA 999
8144691	0.9999955	9.03e-01	1.02e-01	ZNF705B///ZNF705G///ZNF705D///ZNF705A	zinc finger protein 705B///zinc finger protein 705G///zinc finger protein 705D///zinc finger protein 705A
